ID,Accession,Target,TargetID,Experiment,Literature,Tissue
STAT4,6775,BCL6,604,ChIP-X,20709693,Not Applicable
STAT4,6775,AP3D1,8943,ChIP-X,20709693,Not Applicable
STAT4,6775,GNAI2,2771,ChIP-X,20709693,Not Applicable
STAT4,6775,RAB5C,5878,ChIP-X,20709693,Not Applicable
GATA4,2626,BCL6,604,ChIP-X,20709693,Not Applicable
GATA4,2626,SYPL1,6856,ChIP-X,20709693,Not Applicable
GATA4,2626,SAC3D1,29901,ChIP-X,20709693,Not Applicable
MEF2A,4205,BCL6,604,ChIP-X,20709693,Not Applicable
MEF2A,4205,NRP1,8829,ChIP-X,20709693,Not Applicable
MEF2A,4205,SYPL1,6856,ChIP-X,20709693,Not Applicable
SRF,6722,SAC3D1,29901,ChIP-X,20709693,Not Applicable
TBX5,6910,SYPL1,6856,ChIP-X,20709693,Not Applicable
TBX5,6910,ARFIP1,27236,ChIP-X,20709693,Not Applicable
TCF7,6932,AP3D1,8943,ChIP-X,20709693,Not Applicable
TCF7,6932,GNAI2,2771,ChIP-X,20709693,Not Applicable
TCF7,6932,LMNB2,84823,ChIP-X,20709693,Not Applicable
TCF7,6932,PDLIM7,9260,ChIP-X,20709693,Not Applicable
CTCF,10664,PDLIM7,9260,ChIP-X,20709693,Not Applicable
RAD21,5885,BCL6,604,ChIP-X,20709693,Not Applicable
RAD21,5885,NRP1,8829,ChIP-X,20709693,Not Applicable
RAD21,5885,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
BMI1,648,METTL7A,25840,ChIP-X,20709693,Not Applicable
EED,8726,NRP1,8829,ChIP-X,20709693,Not Applicable
PHC1,1911,NRP1,8829,ChIP-X,20709693,Not Applicable
EZH2,2146,MYO10,4651,ChIP-X,20709693,Not Applicable
EZH2,2146,BCL6,604,ChIP-X,20709693,Not Applicable
EZH2,2146,NRP1,8829,ChIP-X,20709693,Not Applicable
EZH2,2146,AP3D1,8943,ChIP-X,20709693,Not Applicable
EZH2,2146,LMNB2,84823,ChIP-X,20709693,Not Applicable
RNF2,6045,NRP1,8829,ChIP-X,20709693,Not Applicable
JARID2,3720,NRP1,8829,ChIP-X,20709693,Not Applicable
MTF2,22823,BCL6,604,ChIP-X,20709693,Not Applicable
MTF2,22823,NRP1,8829,ChIP-X,20709693,Not Applicable
SUZ12,23512,BCL6,604,ChIP-X,20709693,Not Applicable
SUZ12,23512,NRP1,8829,ChIP-X,20709693,Not Applicable
CTNNB1,1499,ARFIP1,27236,ChIP-X,20709693,Not Applicable
TBX3,6926,MYO10,4651,ChIP-X,20709693,Not Applicable
JUN,3725,MYO10,4651,ChIP-X,20709693,Not Applicable
JUN,3725,BCL6,604,ChIP-X,20709693,Not Applicable
PBX1,5087,BCL6,604,ChIP-X,20709693,Not Applicable
PBX1,5087,ARHGDIA,396,ChIP-X,20709693,Not Applicable
MYB,4602,BCL6,604,ChIP-X,20709693,Not Applicable
MYB,4602,GNAI2,2771,ChIP-X,20709693,Not Applicable
LMO2,4005,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
LMO2,4005,LMNB2,84823,ChIP-X,20709693,Not Applicable
MEIS1,4211,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
MEIS1,4211,PPIB,5479,ChIP-X,20709693,Not Applicable
MEIS1,4211,PPP3R1,5534,ChIP-X,20709693,Not Applicable
MEIS1,4211,METTL7A,25840,ChIP-X,20709693,Not Applicable
POU3F2,5454,NRP1,8829,ChIP-X,20709693,Not Applicable
POU3F2,5454,PPP3R1,5534,ChIP-X,20709693,Not Applicable
POU3F2,5454,ARFIP1,27236,ChIP-X,20709693,Not Applicable
RCOR1,23186,BCL6,604,ChIP-X,20709693,Not Applicable
NUCKS1,64710,BCL6,604,ChIP-X,20709693,Not Applicable
NUCKS1,64710,ARHGDIA,396,ChIP-X,20709693,Not Applicable
NUCKS1,64710,ARFIP2,23647,ChIP-X,20709693,Not Applicable
RELA,5970,GNAI2,2771,ChIP-X,20709693,Not Applicable
RELA,5970,PDLIM7,9260,ChIP-X,20709693,Not Applicable
ELF5,2001,SYPL1,6856,ChIP-X,20709693,Not Applicable
ELF5,2001,LMNB2,84823,ChIP-X,20709693,Not Applicable
EWSR1,2130,BCL6,604,ChIP-X,20709693,Not Applicable
EWSR1,2130,GNAI2,2771,ChIP-X,20709693,Not Applicable
BACH1,571,BCL6,604,ChIP-X,20709693,Not Applicable
BACH1,571,NRP1,8829,ChIP-X,20709693,Not Applicable
BACH1,571,CUL4B,8450,ChIP-X,20709693,Not Applicable
HSF1,3297,ARFIP1,27236,ChIP-X,20709693,Not Applicable
TBP,6908,BCL6,604,ChIP-X,20709693,Not Applicable
TBP,6908,ARFIP2,23647,ChIP-X,20709693,Not Applicable
STAT5A,6776,BCL6,604,ChIP-X,21831840,Not Applicable
STAT5A,6776,NRP1,8829,ChIP-X,20709693,Not Applicable
STAT5A,6776,SYPL1,6856,ChIP-X,20709693,Not Applicable
